"0400000US34","New Jersey","6433068","21190","1206578","9566","1473064","11065","2256507","8310","1496919","4575","3119809","12897","3313259","12592","3993321","13394","858567","9144","497803","8661","14995","2206","N","N","443397","16430","622199","18458","1046035","12597","3854149","9316","178618","9429","289795","9785","1668898","19191","1179692","23295","464942","12654","1646280","23512","1004843","16518","5964655","23562","2651123","26281","6290768","21380","517629","14991","5773139","23306","91416","1059","(X)","(X)","18.8","0.1","22.9","0.1","35.1","0.1","23.3","0.1","48.5","0.1","51.5","0.1","62.1","0.2","13.3","0.1","7.7","0.1","0.2","0.1","N","N","6.9","0.2","9.7","0.3","16.3","0.2","59.9","0.2","2.8","0.1","4.5","0.2","25.9","0.3","18.3","0.3","7.2","0.2","25.6","0.3","15.6","0.3","92.7","0.2","41.2","0.4","(X)","(X)","8.2","0.2","91.8","0.2","(X)","(X)",
"0400000US35","New Mexico","1545938","7442","311860","3852","381474","6396","472086","5076","380518","3222","763690","6044","782248","4623","778214","10105","32070","3080","19796","1771","144715","4575","N","N","199651","11719","370293","14122","684505","7274","629177","3310","48409","4489","123362","6917","420036","11509","378366","11844","137890","6802","239762","8033","198113","6564","1374167","11027","437875","9659","1513779","7537","244198","12919","1269581","13935","55109","1453","(X)","(X)","20.2","0.2","24.7","0.4","30.5","0.3","24.6","0.2","49.4","0.3","50.6","0.3","50.3","0.6","2.1","0.2","1.3","0.1","9.4","0.3","N","N","12.9","0.8","24.0","0.9","44.3","0.3","40.7","0.3","3.1","0.3","8.0","0.4","27.2","0.7","24.5","0.7","8.9","0.4","15.5","0.5","12.8","0.4","88.9","0.5","28.3","0.6","(X)","(X)","16.1","0.8","83.9","0.8","(X)","(X)",
"0400000US36","New York","14109037","30912","2822867","11640","3396167","14971","4600168","16028","3289835","9800","6777199","19075","7331838","18424","8728110","18328","1995644","19341","979654","13272","65270","6236","6084","2073","1104925","28114","1229350","22844","2180612","21469","8458238","12629","554111","15844","811877","18328","3504154","30733","2514874","30164","1272460","19825","3144708","35416","2306853","28675","12743049","32693","5451561","38047","13706989","31365","1642267","25488","12064722","34716","75685","560","(X)","(X)","20.0","0.1","24.1","0.1","32.6","0.1","23.3","0.1","48.0","0.1","52.0","0.1","61.9","0.2","14.1","0.1","6.9","0.1","0.5","0.1","0.0","0.1","7.8","0.2","8.7","0.2","15.5","0.1","59.9","0.1","3.9","0.1","5.8","0.1","24.8","0.2","17.8","0.2","9.0","0.1","22.3","0.2","16.4","0.2","90.3","0.2","38.6","0.3","(X)","(X)","12.0","0.2","88.0","0.2","(X)","(X)",
"0400000US37","North Carolina","7808186","14487","1596563","8300","1850628","10648","2590223","11043","1770772","4763","3744703","10472","4063483","8415","5317974","10238","1614219","12381","162920","5078","81420","3866","N","N","177236","9471","450135","14372","403191","10181","5243244","8650","195449","8692","492078","12980","2051375","24533","1761444","22947","772957","18838","1626020","22645","908863","17168","7120659","20136","2534883","26127","7577855","14562","889515","23814","6688340","27733","62210","559","(X)","(X)","20.4","0.1","23.7","0.1","33.2","0.1","22.7","0.1","48.0","0.1","52.0","0.1","68.1","0.1","20.7","0.1","2.1","0.1","1.0","0.1","N","N","2.3","0.1","5.8","0.2","5.2","0.1","67.2","0.1","2.5","0.1","6.3","0.2","26.3","0.3","22.6","0.3","9.9","0.2","20.8","0.3","11.6","0.2","91.2","0.2","32.5","0.3","(X)","(X)","11.7","0.3","88.3","0.3","(X)","(X)",
"0400000US38","North Dakota","576588","2518","136920","3223","148211","3089","167883","2359","123574","968","297341","2280","279247","2108","500689","2248","11774","2024","4346","1100","N","N","N","N","8397","2644","26019","2781","20350","2142","496804","2062","13085","2171","24588","2837","153708","5135","140112","5564","78770","3777","121880","5513","44445","3743","538915","3622","166325","6526","556860","2529","61382","5366","495478","5550","66803","1883","(X)","(X)","23.7","0.6","25.7","0.5","29.1","0.4","21.4","0.2","51.6","0.3","48.4","0.3","86.8","0.5","2.0","0.3","0.8","0.2","N","N","N","N","1.5","0.5","4.5","0.5","3.5","0.4","86.2","0.5","2.3","0.4","4.3","0.5","26.7","0.9","24.3","1.0","13.7","0.7","21.1","1.0","7.7","0.6","93.5","0.6","28.8","1.1","(X)","(X)","11.0","1.0","89.0","1.0","(X)","(X)",
"0400000US39","Ohio","8943128","9887","1763267","7286","2134594","7685","2959749","6532","2085518","4190","4348176","7186","4594952","6091","7252825","8929","1003402","10765","139158","5415","14365","2341","N","N","101609","6981","427698","13461","269596","4909","7197498","7981","207822","8896","536844","13145","3010831","25485","1898071","23349","759306","15187","1612518","20870","917736","17868","8198462","17267","2530254","26410","8683829","9890","1022816","21983","7661013","25136","62327","474","(X)","(X)","19.7","0.1","23.9","0.1","33.1","0.1","23.3","0.1","48.6","0.1","51.4","0.1","81.1","0.1","11.2","0.1","1.6","0.1","0.2","0.1","N","N","1.1","0.1","4.8","0.1","3.0","0.1","80.5","0.1","2.3","0.1","6.0","0.1","33.7","0.3","21.2","0.3","8.5","0.2","18.0","0.2","10.3","0.2","91.7","0.2","28.3","0.3","(X)","(X)","11.8","0.3","88.2","0.3","(X)","(X)",
"0400000US40","Oklahoma","2903864","5605","621050","4137","746333","4471","898990","3941","637491","2071","1423981","4252","1479883","3888","2062700","5188","203674","4555","50237","2967","208254","4568","2484","957","64049","4511","312466","7948","204481","4160","2014687","3546","76174","4767","228546","7107","936483","13578","690078","11744","230212","7398","498431","11771","243940","8063","2599144","9544","742371","13246","2814693","5628","381382","9712","2433311","11075","56270","640","(X)","(X)","21.4","0.1","25.7","0.1","31.0","0.1","22.0","0.1","49.0","0.1","51.0","0.1","71.0","0.2","7.0","0.2","1.7","0.1","7.2","0.2","0.1","0.1","2.2","0.2","10.8","0.3","7.0","0.1","69.4","0.2","2.6","0.2","7.9","0.2","32.2","0.5","23.8","0.4","7.9","0.3","17.2","0.4","8.4","0.3","89.5","0.3","25.6","0.5","(X)","(X)","13.5","0.3","86.5","0.3","(X)","(X)",
"0400000US41","Oregon","3200314","8473","608600","4117","828951","5294","987310","6286","775453","3182","1577129","5608","1623185","5944","2576179","7220","56665","3015","115589","4502","37033","4126","8198","1441","109411","7250","297239","8727","296852","6343","2512224","6465","60282","4619","166850","6588","751740","14152","844657","14708","286306","10401","690259","15019","400220","12185","2973182","11552","1090479","16707","3143669","8474","363733","11252","2779936","13953","72070","1100","(X)","(X)","19.0","0.1","25.9","0.1","30.9","0.2","24.2","0.1","49.3","0.1","50.7","0.1","80.5","0.2","1.8","0.1","3.6","0.1","1.2","0.1","0.3","0.1","3.4","0.2","9.3","0.3","9.3","0.2","78.5","0.3","1.9","0.1","5.2","0.2","23.5","0.4","26.4","0.5","8.9","0.3","21.6","0.5","12.5","0.4","92.9","0.3","34.1","0.5","(X)","(X)","11.6","0.4","88.4","0.4","(X)","(X)",
"0400000US42","Pennsylvania","9918163","15962","1869629","7293","2329111","9827","3286601","7844","2432822","4440","4835481","10347","5082682","8634","7885086","11296","992554","9986","247962","6840","15006","2599","N","N","277320","11426","496372","13798","593301","9164","7783551","10116","232265","8820","550799","13457","3376424","28775","1731971","23038","840059","13861","1963721","19160","1222924","16149","9135099","23093","3186645","24235","9577289","16003","1014426","18323","8562863","23627","69093","505","(X)","(X)","18.9","0.1","23.5","0.1","33.1","0.1","24.5","0.1","48.8","0.1","51.2","0.1","79.5","0.1","10.0","0.1","2.5","0.1","0.2","0.1","N","N","2.8","0.1","5.0","0.1","6.0","0.1","78.5","0.1","2.3","0.1","5.6","0.1","34.0","0.3","17.5","0.2","8.5","0.1","19.8","0.2","12.3","0.2","92.1","0.2","32.1","0.2","(X)","(X)","10.6","0.2","89.4","0.2","(X)","(X)",
"0400000US44","Rhode Island","827415","5582","170401","2786","191535","3312","271408","3101","194071","1910","399258","3947","428157","3901","645030","4197","35603","3644","18509","1714","N","N","N","N","49569","5099","75456","6197","97751","3900","632987","3080","24446","2287","51436","3674","233325","7480","167169","7528","63253","3895","172041","7213","115745","5461","751533","7510","287786","8338","791811","5542","80308","6193","711503","7235","75424","2447","(X)","(X)","20.6","0.3","23.1","0.3","32.8","0.3","23.5","0.3","48.3","0.3","51.7","0.3","78.0","0.6","4.3","0.4","2.2","0.2","N","N","N","N","6.0","0.6","9.1","0.7","11.8","0.4","76.5","0.6","3.0","0.3","6.2","0.4","28.2","0.9","20.2","0.9","7.6","0.5","20.8","0.9","14.0","0.7","90.8","0.5","34.8","1.0","(X)","(X)","10.1","0.8","89.9","0.8","(X)","(X)",
"0400000US45","South Carolina","3940745","6658","769213","3600","927880","7592","1284979","6600","958673","3102","1882964","4600","2057781","4859","2664287","5577","983520","7090","48537","2825","9688","1968","N","N","54772","5920","178099","9096","133620","5001","2636534","4552","96955","6624","297397","12061","1154329","18090","850223","18050","385009","12253","737155","16199","419677","11331","3546393","15379","1156832","20351","3834145","6793","492977","15602","3341168","16123","59546","845","(X)","(X)","19.5","0.1","23.5","0.2","32.6","0.2","24.3","0.1","47.8","0.1","52.2","0.1","67.6","0.2","25.0","0.2","1.2","0.1","0.2","0.1","N","N","1.4","0.1","4.5","0.2","3.4","0.1","66.9","0.2","2.5","0.2","7.5","0.3","29.3","0.5","21.6","0.5","9.8","0.3","18.7","0.4","10.6","0.3","90.0","0.4","29.4","0.5","(X)","(X)","12.9","0.4","87.1","0.4","(X)","(X)",
"0400000US46","South Dakota","659768","2185","133300","1741","162930","2612","206349","2242","157189","1133","331598","1947","328170","1619","564787","2174","9703","1484","4944","1003","N","N","N","N","6464","1502","27791","2810","18088","1115","560845","1867","14123","2043","35990","2906","196788","6408","144014","6457","78319","5011","133106","5253","57428","4383","609655","3969","190534","6649","636944","2173","71762","4093","565182","5005","66351","2226","(X)","(X)","20.2","0.3","24.7","0.4","31.3","0.3","23.8","0.2","50.3","0.2","49.7","0.2","85.6","0.4","1.5","0.2","0.7","0.2","N","N","N","N","1.0","0.2","4.2","0.4","2.7","0.2","85.0","0.4","2.1","0.3","5.5","0.4","29.8","1.0","21.8","1.0","11.9","0.8","20.2","0.8","8.7","0.7","92.4","0.5","28.9","1.0","(X)","(X)","11.3","0.7","88.7","0.7","(X)","(X)",
"0400000US47","Tennessee","5248512","9737","1055553","6817","1278771","7369","1737603","7429","1176585","3503","2530341","6660","2718171","7415","4066716","8817","802156","7613","59803","3832","10719","1488","N","N","58748","6111","246094","10799","149325","7166","4033994","7338","152389","6923","342178","10914","1694311","18171","1165920","18649","400718","12002","967659","16349","525337","12335","4753945","13439","1492996","19462","5118083","9865","622133","15905","4495950","18383","59979","748","(X)","(X)","20.1","0.1","24.4","0.1","33.1","0.1","22.4","0.1","48.2","0.1","51.8","0.1","77.5","0.2","15.3","0.1","1.1","0.1","0.2","0.1","N","N","1.1","0.1","4.7","0.2","2.8","0.1","76.9","0.2","2.9","0.1","6.5","0.2","32.3","0.4","22.2","0.4","7.6","0.2","18.4","0.3","10.0","0.2","90.6","0.2","28.4","0.4","(X)","(X)","12.2","0.3","87.8","0.3","(X)","(X)",
"0400000US48","Texas","19375866","42641","4422269","17207","5225154","27374","6070495","20224","3657948","11154","9539693","26205","9836173","22079","10674262","38447","2500384","19684","817226","16840","130217","9637","18704","2988","1503960","36670","3731113","51324","6178951","35929","9250915","15553","765222","20507","1289130","23709","5146350","44714","4567119","44399","1502749","28504","4041817","38192","2063479","29824","17321514","47408","6105296","44534","18897047","41829","2151840","37671","16745207","54401","69494","624","(X)","(X)","22.8","0.1","27.0","0.1","31.3","0.1","18.9","0.1","49.2","0.1","50.8","0.1","55.1","0.2","12.9","0.1","4.2","0.1","0.7","0.1","0.1","0.1","7.8","0.2","19.3","0.3","31.9","0.1","47.7","0.1","3.9","0.1","6.7","0.1","26.6","0.2","23.6","0.2","7.8","0.1","20.9","0.2","10.6","0.2","89.4","0.2","31.5","0.2","(X)","(X)","11.4","0.2","88.6","0.2","(X)","(X)",
"0400000US49","Utah","2251328","7533","600898","4614","643668","5497","625887","4507","380875","2192","1127660","5163","1123668","4901","1906034","6665","20725","2240","46514","3268","21148","2711","17121","2209","81360","7327","158426","7396","226702","5478","1850372","4504","34907","3568","106476","5988","537706","12586","624929","12019","211749","7196","489621","10949","245940","8803","2109945","9344","735561","14503","2215843","7460","189803","12178","2026040","13859","80516","1124","(X)","(X)","26.7","0.2","28.6","0.2","27.8","0.2","16.9","0.1","50.1","0.1","49.9","0.1","84.7","0.4","0.9","0.1","2.1","0.1","0.9","0.1","0.8","0.1","3.6","0.3","7.0","0.3","10.1","0.2","82.2","0.3","1.6","0.2","4.7","0.3","23.9","0.5","27.8","0.6","9.4","0.3","21.7","0.5","10.9","0.4","93.7","0.3","32.7","0.6","(X)","(X)","8.6","0.5","91.4","0.5","(X)","(X)",
"0400000US50","Vermont","518387","1853","101784","1328","114020","1157","171218","1240","131365","1099","255710","1446","262677","1312","482109","2107","4903","797","5356","1190","N","N","N","N","N","N","21861","2223","9485","590","479780","2064","7635","1145","22345","2886","139640","4782","98986","4688","39605","2886","127286","5434","82890","4129","488407","3589","210176","6175","496527","1708","50073","3862","446454","4307","72596","2180","(X)","(X)","19.6","0.2","22.0","0.2","33.0","0.2","25.3","0.2","49.3","0.2","50.7","0.2","93.0","0.4","0.9","0.2","1.0","0.2","N","N","N","N","N","N","4.2","0.4","1.8","0.1","92.6","0.4","1.5","0.2","4.3","0.6","26.9","0.9","19.1","0.9","7.6","0.6","24.6","1.0","16.0","0.8","94.2","0.6","40.5","1.2","(X)","(X)","10.1","0.8","89.9","0.8","(X)","(X)",
"0400000US51","Virginia","6354439","12921","1302704","7809","1587575","9305","2085631","9810","1378529","4829","3104501","8752","3249938","7682","4189514","10064","1205750","10507","350102","8063","22890","3947","N","N","139889","7838","440783","14245","410272","8793","4115423","8202","155992","7451","322121","9434","1620065","21929","1329246","22766","474065","11767","1425934","19668","1027016","15615","5876326","16630","2452950","25166","6144491","13051","550224","16449","5594267","20870","81265","722","(X)","(X)","20.5","0.1","25.0","0.1","32.8","0.1","21.7","0.1","48.9","0.1","51.1","0.1","65.9","0.2","19.0","0.2","5.5","0.1","0.4","0.1","N","N","2.2","0.1","6.9","0.2","6.5","0.1","64.8","0.2","2.5","0.1","5.1","0.1","25.5","0.3","20.9","0.4","7.5","0.2","22.4","0.3","16.2","0.2","92.5","0.2","38.6","0.4","(X)","(X)","9.0","0.3","91.0","0.3","(X)","(X)",
"0400000US53","Washington","5529508","13183","1109720","7545","1471728","8739","1736960","6336","1211100","4396","2766294","9598","2763214","7442","4117008","9863","208851","5363","395856","7936","65485","3884","32101","2991","197484","9205","512723","11767","480091","8810","4020792","8280","109299","6468","248981","9584","1296115","22745","1317157","17619","576298","13869","1270115","17956","711543","14058","5171228","16471","1981658","20886","5425854","13206","488350","13797","4937504","20648","84276","856","(X)","(X)","20.1","0.1","26.6","0.1","31.4","0.1","21.9","0.1","50.0","0.1","50.0","0.1","74.5","0.2","3.8","0.1","7.2","0.1","1.2","0.1","0.6","0.1","3.6","0.2","9.3","0.2","8.7","0.1","72.7","0.2","2.0","0.1","4.5","0.2","23.4","0.4","23.8","0.3","10.4","0.3","23.0","0.3","12.9","0.3","93.5","0.2","35.8","0.4","(X)","(X)","9.0","0.3","91.0","0.3","(X)","(X)",
"0400000US54","West Virginia","1408767","2989","252657","2702","319324","2975","469461","3163","367325","2005","694950","2365","713817","2392","1299298","3877","41704","2842","6705","1277","N","N","N","N","5146","1201","53569","4602","15868","1902","1295568","3722","42190","4121","114357","6310","560264","10466","270025","9800","106950","6324","191085","7728","123896","6728","1252220","8222","314981","10276","1370127","2950","216712","10236","1153415","10940","51340","1115","(X)","(X)","17.9","0.2","22.7","0.2","33.3","0.2","26.1","0.1","49.3","0.1","50.7","0.1","92.2","0.3","3.0","0.2","0.5","0.1","N","N","N","N","0.4","0.1","3.8","0.3","1.1","0.1","92.0","0.3","3.0","0.3","8.1","0.4","39.8","0.7","19.2","0.7","7.6","0.4","13.6","0.5","8.8","0.5","88.9","0.5","22.4","0.7","(X)","(X)","15.8","0.8","84.2","0.8","(X)","(X)",
"0400000US55","Wisconsin","4480576","6939","884719","4191","1054501","5315","1494887","4878","1046469","2411","2226041","4368","2254535","4870","3821065","7070","245141","4394","92700","3431","29694","2600","N","N","69812","4880","221620","7772","204175","5117","3780260","5716","82885","4675","204662","6768","1382585","15960","968528","15880","483458","10313","922112","15449","436346","9690","4193029","11126","1358458","17530","4362889","6865","432163","10353","3930726","12539","67347","643","(X)","(X)","19.7","0.1","23.5","0.1","33.4","0.1","23.4","0.1","49.7","0.1","50.3","0.1","85.3","0.2","5.5","0.1","2.1","0.1","0.7","0.1","N","N","1.6","0.1","4.9","0.2","4.6","0.1","84.4","0.2","1.8","0.1","4.6","0.2","30.9","0.3","21.6","0.3","10.8","0.2","20.6","0.3","9.7","0.2","93.6","0.2","30.3","0.4","(X)","(X)","9.9","0.2","90.1","0.2","(X)","(X)",
"0400000US56","Wyoming","436049","1775","84486","1821","110604","2381","137466","2151","103493","1322","221939","1905","214110","1645","383135","2483","N","N","2652","718","N","N","N","N","9538","1927","29885","2391","34466","1519","372031","1896","5847","1227","21895","2856","123672","6281","114773","5602","51848","4240","76496","4957","41518","3953","408307","3279","118014","6746","425770","1795","44899","4328","380871","4526","65130","2921","(X)","(X)","19.4","0.4","25.4","0.5","31.5","0.5","23.7","0.3","50.9","0.4","49.1","0.4","87.9","0.6","N","N","0.6","0.2","N","N","N","N","2.2","0.4","6.9","0.5","7.9","0.3","85.3","0.6","1.3","0.3","5.0","0.7","28.4","1.4","26.3","1.3","11.9","1.0","17.5","1.2","9.5","0.9","93.6","0.7","27.1","1.6","(X)","(X)","10.5","1.0","89.5","1.0","(X)","(X)",
"0400000US72","Puerto Rico","2674230","5344","515864","2502","584268","3638","841734","3706","732364","1883","1246100","3259","1428130","3088","756884","17757","163153","13312","N","N","N","N","N","N","773183","21885","970913","22154","2654869","6421","11777","1977","304089","10438","190984","7916","750460","14745","424793","10987","298270","10387","517329","13005","188305","7040","2179157","14063","705634","14752","2651315","5300","992929","23320","1658386","23507","22317","486","(X)","(X)","19.3","0.1","21.8","0.1","31.5","0.1","27.4","0.1","46.6","0.1","53.4","0.1","28.3","0.7","6.1","0.5","N","N","N","N","N","N","28.9","0.8","36.3","0.8","99.3","0.1","0.4","0.1","11.4","0.4","7.1","0.3","28.1","0.5","15.9","0.4","11.2","0.4","19.3","0.5","7.0","0.3","81.5","0.5","26.4","0.5","(X)","(X)","37.5","0.9","62.5","0.9","(X)","(X)",
